pdb_id,Group,training,p1p1x,p2p2x,r3r3x,h_cgvc,ang_NHs,ang_CHs,dist_NH,dist_CH
2VRX_A,,,0.986515878,0.982550343,0.9617080720000001,0.88411723,67.13805791,38.67078258,10.4992466,8.378278732
2VTA_A,,,0.82982927,0.8329470290000001,0.816721349,0.095607867,101.6673326,86.35690252,15.438576699999999,12.80113316
2VTH_A,,,0.6781547059999999,0.8105410270000001,0.806115824,0.128082169,100.8200775,79.72452592,15.34817219,12.81598663
2VTI_A,,,0.819703615,0.795866814,0.800543027,0.030453703999999998,104.6724703,87.44230322,15.64438725,12.80921364
2VTJ_A,,,0.684608617,0.7470034640000001,0.836531323,0.210919975,93.84824881,64.0957044,14.54967403,13.00942612
2VTL_A,,,0.7288819759999999,0.8208498670000001,0.800409673,0.027565819,106.301997,86.27884092,16.84329796,12.65275002
2VTM_A,,,0.746263393,0.808217052,0.8048723790000001,0.046143777999999996,105.6256973,84.56595744,15.94450665,12.61312199
2VTN_A,,,0.914425543,0.8893634709999999,0.913870637,0.445164231,82.13481003,65.75550241,13.67619801,13.42446423
2VTO_A,,,0.8950449909999999,0.8130504690000001,0.8691833840000001,0.14027044,100.63777490000001,82.53953432,15.45069218,12.8796339
2VTP_A,,,0.6285943429999999,0.8502118009999999,0.8135829379999999,0.189973095,97.50563382,80.52687927,14.97028542,12.42410374
2VTQ_A,,,0.940645781,0.9242030309999999,0.943302337,-0.030097433,110.3554381,88.41275902,15.82084751,13.3391304
2VTR_A,,,0.638688086,0.796820953,0.786651716,0.032314152,106.22637649999999,80.03772768,15.97208595,12.81817436
2VTT_A,,,0.91884936,0.915450944,0.9190715840000001,-0.045899237,110.79744939999999,88.32974696,15.79491901,13.31737232
2VU3_A,,,0.93205228,0.925637968,0.9334249290000001,-0.006621096999999999,108.53195009999999,86.33864183,15.69160366,13.40977383
2VUW_A,,,0.98125757,0.9886656770000001,0.9928569979999999,0.996310985,33.72170996,28.465201899999997,7.403766155,7.969482899
2VV9_A,,,0.92994132,0.9279232590000001,0.9318369209999999,0.229090579,94.98584127,66.69542728,14.41608906,13.61979485
2VWU_A,,,0.919845989,0.9306328640000001,0.946452849,0.920074665,47.92202874,22.99040606,7.518375397000001,7.342755795
2VWV_A,,,0.969543486,0.963744635,0.970921802,0.997736537,33.10799752,36.8676592,6.910335541,7.673199653999999
2VWW_A,,,0.9606382309999999,0.9615458440000001,0.9672508470000001,0.92718494,46.42415665,24.21125211,7.450633526,7.320323944
2VWX_A,,,0.96080575,0.964742972,0.9635853320000001,0.9106011709999999,49.12924622,21.12241884,7.370718479,7.354297637999999
2VWY_A,,,0.969509919,0.973755092,0.9731713959999999,0.908070257,48.51283998,20.23771263,7.420090199,7.243824005
2VWZ_A,,,0.9614179079999999,0.9651693929999999,0.9641316259999999,0.9107889570000001,48.25893995,20.98578028,7.317422867,7.335056305
2VX0_A,,,0.963290018,0.969998068,0.968341772,0.911669869,48.52553083,20.50153039,7.3933863639999995,7.298445702
2VX1_A,,,0.966667061,0.9707026129999999,0.96932458,0.9060998990000001,49.05691581,20.37043895,7.399843216,7.338058472
2VX3_A,,,0.997759805,0.9928846020000001,0.99901835,0.975470341,33.96183969,17.643857999999998,7.854604244,8.369053841
2VZ6_A,,,0.854736937,0.9378952509999999,0.9629764059999999,0.97728589,35.53962588,26.60006814,7.355312823999999,9.250635147
2W05_A,,,0.9430908170000001,0.9527025370000001,0.9411864440000001,0.24167845300000002,95.36221897,66.92320137,14.60737514,13.44779491
2W06_A,,,0.824629359,0.7797628959999999,0.801522595,0.20100946100000003,94.36825688,75.30062631,14.99428558,12.89370251
2W0J_A,,,0.996458079,0.9964158809999999,0.98910739,0.960145522,36.01466342,15.8934832,8.488185883,8.135737419
2W17_A,,,0.9069246559999999,0.883843667,0.901313797,0.325857881,90.15596489,64.95238151,14.200582500000001,13.58578396
2W1C_A,,,0.99275392,0.9944805440000001,0.992142483,0.968112863,38.27077705,18.38291253,8.497943878,7.5043373110000005
2W1D_A,,,0.984951925,0.99431667,0.970264144,0.9600848470000001,35.1126602,19.65468119,8.263550758,7.2511696820000004
2W1E_A,,,0.9760097740000001,0.986714887,0.952462158,0.957016082,38.47473327,16.38932437,8.646681786,7.3132166860000005
2W1F_A,,,0.9899388490000001,0.993499268,0.973500846,0.961812586,36.07103891,18.32605138,8.62717247,7.277423859
2W1G_A,,,0.987138045,0.995969434,0.992105564,0.970577569,36.27161665,19.89945138,8.140712738,7.34768343
2W1H_A,,,0.7332389159999999,0.801264282,0.822791339,0.03852898,102.44395229999999,83.43906313,15.09201717,12.634823800000001
2W1I_A,,,0.916130187,0.9963213590000001,0.997121974,0.9633792590000001,43.36869296,20.50057578,7.050866603999999,8.534406662
2W4J_A,,,0.993675165,0.995189002,0.99338904,0.988629492,33.49738406,22.67395322,7.201274395,8.596381187
2W4K_A,,,0.9928735590000001,0.980710297,0.998222995,0.9963301990000001,33.98315887,22.97223964,7.38095665,8.873492241000001
2W5H_A,,,-0.171650424,-0.338223375,-0.048361003,0.47182598,85.39906640000001,60.06735595,13.86193848,12.19981575
2W7X_A,,,0.99738546,0.997095932,0.9888130829999999,0.91525182,43.92604223,14.43392105,9.071437836,8.423502922
2W96_B,,,0.674276509,0.795713014,0.844804495,0.33068692899999996,88.46166708,70.55508556,15.982598300000001,12.675782199999999
2W99_B,,,0.733745106,0.707026178,0.850217248,0.36239306,85.90773839,70.18698888,14.61741543,12.74553204
2W9F_B,,,0.64896965,0.8817476890000001,0.9304788540000001,0.287538892,87.81457088,74.82925484,15.35638237,13.05924892
2W9Z_B,,,0.7938764140000001,0.7760299,0.823586198,0.312950042,86.28529496,69.51995972,15.32727337,12.67776871
2WAJ_A,,,0.818997082,0.5782533639999999,0.9256329870000001,0.86338459,60.55274044,23.89470349,10.74795628,7.168588161000001
2WB8_A,,,0.999990605,0.9702172609999999,0.97725917,0.98877664,31.04611268,26.83229405,7.2278614039999995,7.7545423510000004
2WD1_A,,,0.982810159,0.937727326,0.9956423059999999,0.6368438710000001,69.4677256,35.11217418,13.661518099999999,13.40689945
2WEL_A,,,0.9760797459999999,0.996060477,0.999917717,0.9876431179999999,47.86789984,18.270160600000004,9.142186165,8.877698898
2WEV_A,,,0.948456108,0.9953668729999999,0.9964627359999999,0.941889559,30.97561887,21.03861679,7.415703773,7.088852406
2WFY_A,,,0.926909448,0.9921821059999999,0.995650507,0.9292112990000001,34.38513641,19.54805098,8.108819008,7.290393829
2WGJ_A,,,0.9943009190000001,0.961810644,0.9937176940000001,0.240922475,105.623814,82.68881684,14.92267799,12.86512852
2WHB_A,,,0.9912534909999999,0.99644145,0.984672375,0.93333734,37.22564418,15.63598419,7.674065112999999,7.310578822999999
2WIH_A,,,0.99920055,0.9961145570000001,0.9949150109999999,0.957035979,31.5871876,20.01355034,7.751966,7.818841457
2WIP_A,,,0.993814396,0.995357187,0.994598202,0.959427472,29.52052844,20.73924324,7.447869777999999,7.765593528999999
2WKM_A,,,0.9978737670000001,0.9426746020000001,0.99771458,0.284962763,102.9183278,85.75652232,14.82458782,13.02138901
2WMA_A,,,0.927476051,0.944967553,0.988831615,0.977260809,31.59016294,19.82937898,7.013119221,7.572317599999999
2WMB_A,,,0.9438985790000001,0.9868610879999999,0.997594291,0.971932974,29.17275003,22.69530088,7.141308307999999,7.864174843
2WMQ_A,,,0.9707364479999999,0.9944338509999999,0.9878640959999999,0.981292552,33.54249113,21.91001469,7.398961544,8.270878792000001
2WMR_A,,,0.954530971,0.99234656,0.9870555209999999,0.984523825,34.66890467,21.6494955,7.303855419,8.112660408
2WMS_A,,,0.969845518,0.985446976,0.986455833,0.9913644429999999,30.74130421,24.21434226,7.08886528,8.021141052
2WMT_A,,,0.961652802,0.992207317,0.982536383,0.987398613,32.4201391,23.33898147,7.130408287000001,8.061619759
2WMU_A,,,0.954147429,0.992579614,0.992159317,0.97936541,36.59103344,20.73442431,7.157794952000001,8.096792221
2WMV_A,,,0.964135897,0.990350058,0.985519067,0.981597642,35.43805617,20.94658978,7.203423977000001,8.252890587000001
2WMW_A,,,0.9736853320000001,0.98617086,0.986076396,0.9884638659999999,32.40448566,23.00853202,7.038220882,8.017903328
2WMX_A,,,0.979148082,0.990598977,0.9877460579999999,0.985323625,32.40645729,22.9956705,7.037395954,8.016922951
2WNT_A,,,0.8757747309999999,0.95798345,0.992800707,0.9913793240000001,31.95930869,22.06033488,7.976809502,8.411094666
2WO6_A,,,0.9871334999999999,0.985428091,0.994727439,0.9034579979999999,37.80574381,11.848686099999998,7.796873569,7.397563934
2WOT_A,,,0.9993426259999999,0.998752412,0.993309408,0.932379526,34.97445584,20.88031848,6.996193886,7.868550777
2WOU_A,,,0.958669529,0.993096379,0.990379053,0.9349779420000001,34.93037492,18.98217918,6.90928793,7.828550816
2WPA_A,,,0.980134222,0.990183113,0.994683093,0.949922358,30.38891925,21.24887731,7.530639172000001,7.368849277000001
2WQB_A,,,-0.10371506,-0.688183028,0.077769083,0.160531844,55.92202281,123.24239080000001,13.9807415,10.46146584
2WQM_A,,,0.634158518,0.8019797209999999,0.51692528,0.64741246,85.30163092,56.49051094,13.61250687,11.63299847
2WQN_A,,,0.579384315,0.8466898279999999,0.513688956,0.634735505,86.61528393,55.42343352,13.98879433,11.74262524
2WTD_A,,,0.999461396,0.997607115,0.990869911,0.968105159,31.94429354,16.36507016,8.118966103,7.82423687
2WTI_A,,,0.994904149,0.999031109,0.992144206,0.965221005,31.31851724,16.88688073,7.880049706,7.535048962
2WTJ_A,,,0.989106134,0.994951299,0.99190091,0.9714043640000001,32.77527949,16.30338776,7.753518581,7.497656345
2WTK_B,,,0.858399919,-0.7464836290000001,0.8969949359999999,0.919883715,41.00864802,113.6674101,9.481046677,17.61261749
2WTK_C,,,0.871681011,0.9910266440000001,0.9970670509999999,0.9457487809999999,43.01930778,13.152862699999998,8.303255081,8.155208587999999
2WTV_A,,,-0.600902608,0.341238407,0.193017236,0.711639138,75.94526834,51.52075297,12.4576416,8.483902931
2WTW_A,,,0.9903065590000001,0.975592571,0.957619207,0.8757065820000001,58.85684294,22.34029001,10.36955261,8.666092873
2WU6_A,,,0.9858044970000001,0.999414878,0.9985249559999999,0.884683498,35.89609857,18.51443826,7.6025304789999995,8.232099533
2WU7_A,,,0.9907608590000001,0.991574022,0.9952047559999999,0.867630282,37.40478686,13.74563173,7.542484282999999,7.519349575
2WXV_A,,,0.999731473,0.996550805,0.996416574,0.9512419120000001,36.0203214,15.44854179,8.33339119,7.994809628
2X0G_A,,,0.966660877,0.981910552,0.998657701,0.9956399990000001,39.35925108,21.27832599,8.772603035,9.171577454
2X1N_A,,,0.980575735,0.992011467,0.996649777,0.9445142990000001,33.64775969,19.89926017,7.510469437,7.239555836
2X2K_A,,,0.9661588329999999,0.99309355,0.997497986,0.9484822759999999,31.17139837,22.84505851,6.097465515,7.325871468
2X2M_A,,,0.9962324459999999,0.994107153,0.999338098,0.950569207,30.49892545,23.31346147,5.869140148,7.198763371
2X39_A,,,0.959527272,0.9908325290000001,0.9970532129999999,0.9722009429999999,30.24931246,18.89605324,7.334360123,7.340358734
2X4F_A,,,0.972784165,0.97847067,0.9572337870000001,0.984360407,36.74816054,21.02479603,8.636379242,9.04241848
2X4Z_A,,,0.9984480290000001,0.996292568,0.993638327,0.938274893,42.15351781,12.72913702,8.594637871,8.426580429
2X6D_A,,,0.9968183909999999,0.999386579,0.997289997,0.985186129,32.1969999,23.36356935,8.312950134,7.750778198
2X6E_A,,,0.9982266129999999,0.9879362559999999,0.976821495,0.9536324540000001,40.43518436,14.57360575,8.290328979,8.001099586
2X7F_A,,,0.992049782,0.998091182,0.9837810570000001,0.964965593,37.08572502,23.84744536,8.019210815,8.950108528
2X7G_A,,,0.96250268,0.99162433,0.998851777,0.93043775,39.35843724,17.4787415,7.914087772,8.874640465
2X7O_A,,,0.992741289,0.985405903,0.9931796940000001,0.9117332029999999,40.84305844,12.2547836,7.677006721000001,7.075341702
2X8D_A,,,0.938496571,0.9928886570000001,0.9871233340000001,0.9849314809999999,34.23759974,22.82083068,7.156548977000001,8.233662605
2X8E_A,,,0.9348047009999999,0.986482029,0.981729622,0.980357123,33.41970102,20.30980461,7.703317165,8.277391434
2X8I_A,,,0.9579689370000001,0.995647046,0.989357583,0.979760016,31.07318225,21.66410118,7.154218674,8.046233177000001
2X9E_A,,,0.9617624090000001,0.77051357,0.890192891,0.8584055559999999,53.73060801,22.54958876,9.742408752000001,8.007874488999999
2X9F_A,,,0.973683385,0.977561975,0.9792287479999999,0.926135515,41.36945572,18.49462194,7.00950861,7.51666832
2XA4_A,,,0.895915162,0.998091245,0.9695316190000001,0.9693603829999999,40.3038583,26.51000422,6.8782849310000005,9.11909771
2XB7_A,,,0.970358354,0.9880089940000001,0.954854767,0.962189229,38.49451536,25.82986334,6.477453709,8.44983387
2XBA_A,,,0.979841427,0.987550898,0.95247507,0.97586078,36.47439796,32.15486211,6.431392193,8.900762558
2XCH_A,,,0.9984850829999999,0.9850297379999999,0.999908604,0.9986521979999999,33.70964359,24.88677664,6.929571629,7.885603905
2XCK_A,,,0.99696256,0.982311805,0.9990280770000001,0.9968964140000001,31.20227461,26.87504551,7.216536522,7.901968479
2XEY_A,,,0.944089152,0.98826451,0.981560023,0.9918362709999999,34.29750159,23.91349048,7.3010830879999995,8.266819953999999
2XEZ_A,,,0.958340665,0.9897065690000001,0.9851587409999999,0.989139222,33.08927199,22.99254483,7.219788551000001,8.210598946000001
2XF0_A,,,0.915459707,0.9785951909999999,0.9814366959999999,0.988465383,36.10257886,20.83919602,6.934441566,8.433163643
2XH5_A,,,0.91794042,0.9895460420000001,0.994061388,0.9754028020000001,33.46236872,19.1382277,7.794037342,7.3951673510000004
2XIK_A,,,0.981077735,0.998284183,0.98996853,0.95462545,36.48808317,19.12242033,7.561868668,7.7496380810000005
2XIR_A,,,-0.728226389,-0.7246645629999999,-0.6497155729999999,0.974902945,38.93698453,18.31811651,6.63298893,9.729000092
2XIX_A,,,0.98533872,0.989721174,0.9863948929999999,0.9803548259999999,30.78723075,24.67696594,7.061069488999999,7.961863995
2XIY_A,,,0.97575408,0.99483672,0.9953330990000001,0.97426711,28.90486738,25.56965241,7.110207081,8.038017273
2XIZ_A,,,0.9928210829999999,0.996405251,0.9917630159999999,0.981126132,27.69688661,27.84128436,7.037303447999999,8.120709418999999
2XJ0_A,,,0.98983525,0.983181582,0.977673169,0.984024804,32.26863622,21.615752,6.9990592000000005,7.897343159
2XJ1_A,,,0.9965880579999999,0.9979373220000001,0.99518022,0.977378478,28.85613981,24.31831948,7.104432106,8.224564552
2XJ2_A,,,0.993254658,0.997080179,0.994911931,0.978719375,27.10836914,26.04480276,6.985254765,8.185155868999999
2XK3_A,,,0.0419363,-0.79034164,-0.36905808700000003,0.7864343779999999,63.36438791,44.79471751,11.27812004,10.35089779
2XK4_A,,,0.096820299,-0.7577419609999999,-0.42712873100000004,0.663281242,76.86450761,61.09741575,12.76698685,10.03127575
2XK9_A,,,0.9977702629999999,0.9977464559999999,0.986493605,0.917402215,44.00586456,14.53282401,8.967843056,8.384813309
2XKD_A,,,0.9910934990000001,0.9821398000000001,0.964456889,0.47948739799999995,86.91114418,66.16889304,13.19919968,11.51218891
2XKE_A,,,0.974595326,0.939901987,0.887201562,0.544378593,81.70505791,61.91569899,12.57068062,11.63237286
2XKF_A,,,0.982039613,0.981487008,0.9809787459999999,0.566363711,81.1006682,62.30570896,12.58872032,11.38945484
2XM8_A,,,0.993476138,0.996278035,0.997024293,0.95425133,37.73735867,13.09182036,8.452309608,7.753547192
2XM9_A,,,0.9979563109999999,0.9973400309999999,0.997721698,0.945009468,34.76436056,12.88283869,7.718697548,7.568174362000001
2XMY_A,,,0.887150401,0.8848735999999999,0.8610825999999999,0.098196076,101.8740756,80.6020782,15.41424561,13.36713123
2XNB_A,,,0.960090711,0.906684446,0.9592977770000001,0.11192476300000001,101.5603371,78.30912467,15.2191782,13.93185616
2XNE_A,,,0.996782572,0.9948516470000001,0.985625161,0.970812888,36.93519818,19.20672366,8.876708984,7.797843932999999
2XNG_A,,,0.9796587290000001,0.9647438209999999,0.963938527,0.969755987,36.51703028,16.94023922,8.388715744,7.620839118999999
2XNM_A,,,-0.68847926,-0.433466123,-0.436482745,0.63877402,78.89555469,64.83992493,12.46212196,10.17659283
2XNN_A,,,-0.518748961,-0.006752033,-0.335653496,0.724110965,70.64317719,57.44761399,13.01698017,10.77719688
2XNP_A,,,0.14138751800000002,-0.73517751,-0.40871902600000004,0.779473396,68.55618961,52.00256075,11.77717972,9.819469452
2XP2_A,,,0.98504927,0.9947818629999999,0.950918953,0.958677873,38.99187909,50.24565536,6.681634903,8.672255516
2XRU_A,,,0.9677476740000001,0.9653074970000001,0.9572109129999999,0.950303352,39.49526263,14.71687423,8.221551895,6.98306036
2XRW_A,,,0.928697199,0.542808384,0.9239508059999999,0.95601509,31.41298134,31.00419124,8.32207489,6.654764175
2XS0_A,,,0.91359254,0.52161343,0.951995514,0.8627035829999999,55.54638563,36.97812392,9.604728698999999,7.323327065
2XUU_A,,,0.995897998,0.974523538,0.998992137,0.996305714,33.726828499999996,22.79410491,7.351063251,8.962388992000001
2XVD_A,,,0.9722620390000001,0.974821734,0.975348177,0.933570722,41.5660758,20.59425212,7.348197937,7.502603054
2XYN_A,,,0.9600810329999999,0.993817167,0.996982076,0.924674022,44.94515408,19.68388916,7.334787369,8.272773743
2XYU_A,,,0.916821223,0.9043804520000001,0.944228545,0.9598796709999999,45.50056327,23.11991918,7.433766365,9.223484993
2XZS_A,,,0.7564009070000001,0.9713057709999999,0.993475012,0.997789613,40.01085331,19.31135785,8.668638228999999,9.058716774
2Y0A_A,,,0.947228339,0.97084384,0.999703917,0.9927798170000001,39.10082168,23.615768799999998,8.400705338,9.05719471
2Y4I_B,,,0.6446122639999999,0.689604639,0.831637651,0.391777018,89.87538354,68.90557699,16.02366066,13.92603493
2Y4I_C,,,0.5623072179999999,0.840701395,0.930997293,-0.115604507,111.4127324,96.36706831,17.04617882,14.66156101
2Y4P_A,,,0.970147625,0.973468955,0.9984924690000001,0.9963379990000001,37.95075111,19.33359974,8.297739029,9.029480934
2Y6M_A,,,0.901139496,0.921529232,0.939639315,0.962255815,43.14170938,24.11789123,7.258714199,8.718707085
2Y6O_A,,,0.9332126609999999,0.918913023,0.9495304390000001,0.9578307540000001,46.10544803,22.23474389,7.36025238,8.911590576
2Y8O_A,,,0.9155651340000001,0.909277459,0.929014461,0.997419795,28.47997714,34.88326672,8.143474579,9.900576591
2Y9Q_A,,,0.977823665,0.9966589309999999,0.997323228,0.942593255,31.37588826,19.9169104,8.018852234,6.941090107000001
2YA9_A,,,0.949091494,0.96767724,0.9953947320000001,0.998209902,37.81614327,18.10044375,7.770035267000001,8.920982361
2YAA_A,,,0.996898475,0.9871253190000001,0.998932873,0.9956654309999999,37.10856952,19.80779287,7.912381172000001,9.134031296
2YAB_A,,,0.9970038609999999,0.9847781609999999,0.998726617,0.99907507,34.78023316,19.91572891,7.405648232000001,8.866780281
2YAC_A,,,0.9849415140000001,0.9972013359999999,0.986926318,0.97373348,39.61602498,20.88540312,7.703951836,8.149024962999999
2YAK_A,,,0.9657414540000001,0.988298606,0.999630797,0.9977887959999999,38.66314769,19.1612737,8.903383255,8.98246479
2YCF_A,,,0.988904261,0.999035535,0.990580853,0.9617052540000001,33.51014736,16.43263219,8.287640572,7.830685616
2YCQ_A,,,0.9979354490000001,0.995653314,0.989415787,0.914019722,45.15445803,14.69818038,9.18834877,8.55329895
2YCS_A,,,0.9924851140000001,0.9977964909999999,0.9916447509999999,0.932599669,40.79425833,13.51320148,8.791356087,8.236298561
2YDI_A,,,0.9549071509999999,0.99271784,0.986638268,0.987602671,33.62196068,23.379427,7.157463074,8.474422455
